instruction_category,images,is_multiple_images,instruction,gpt4_prediction,images_dense_captions,images_blip2_captions,reference_output,human_ratings_gpt4_correct,human_ratings_problem_in_caption,human_ratings_problem_in_gpt4,public_images_metadata
vasr,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/782_vasr_sprinting_214.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/783_vasr_sprinting_78.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/784_vasr_crouching_96.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/785_vasr_installing_90.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/786_vasr_inflating_68.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/787_vasr_crouching_122.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/788_vasr_nuzzling_272.jpg""]",True,"Given a triplet of images (A, A', B), the task is to select an image candidate B’ that completes the analogy (A to A’ is like B to what?) out of the four available B' candidates (Candidate Image 1, Candidate Image 2, Candidate Image 3, Candidate Image 4).","To complete the analogy, we need to find a pattern or relationship between A and A', and then apply that same pattern or relationship to B to find the appropriate B'. Let's consider an example:

A: Image 1 (black man running up a hill)
A': Image 3 (Asian man squatting at the beach)
B: Image 2 (cheetah running across the Savanna)

Now, we need to find the relationship between A and A'. In this case, the relationship could be that both images involve people performing physical activities. Now, we need to apply this relationship to B (cheetah running) and find a B' candidate that shows a similar relationship.

Candidate Image 1: A cheetah lying down, resting
Candidate Image 2: A cheetah climbing a tree
Candidate Image 3: A cheetah playing with a ball
Candidate Image 4: A cheetah eating its prey

In this case, Candidate Image 3 (cheetah playing with a ball) would be the best choice for B', as it shows a cheetah engaging in a physical activity, similar to the relationship between A and A'.","[""A black man wearing bike shorts and a t-shirt is running up the side of a grassy hill. He seems very athletic and is lifting his knees high."", ""A sepia-toned photo of a cheetah in full sprint, running across a grassy plain the the Savanna. The background is blurry."", ""An Asian man wearing a button-down shirt and gray slacks is squatting down on the ground at the beach. He is sweeping sand with a hand broom into a dustpan."", ""An older man is standing on top of a high-pitched roof installing a TV antenna. He is wearing jeans, a t-shirt, and a makeshift tool belt."", ""A man with red hair is squatting on the ground with a yellow air pump. He is putting air in the rear right tire of an SUV."", ""A cheetah is crouched down on the moss next to a rock. He is lying low and scouting his environment, stalking his prey. There is a dirt road behind him and sun on his tail."", ""A gazelle is standing face to face with a cheetah on a grassy plain. The gazelle is snuggling its nose up to the cheetah as if they are close friends."", NaN, NaN, NaN]","[""a man running on a grassy field"", ""a cheetah running through a dry field"", ""asian businessman cleaning the beach with a broom - stock image"", ""a man installing a tv antenna on top of a roof"", ""a man repairing a tire with an air pump"", ""a cheetah in a zoo"", ""two cheetahs and a gazelle in a field""]",3,True,False,False,{}
vasr,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/789_vasr_grinning_290.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/790_vasr_grinning_266.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/791_vasr_pouting_95.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/792_vasr_grinning_215.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/793_vasr_nuzzling_300.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/794_vasr_grinning_202.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/795_vasr_pouting_122.jpg""]",True,"Given a triplet of images (A, A', B), the task is to select an image candidate B’ that completes the analogy (A to A’ is like B to what?) out of the four available B' candidates (Candidate Image 1, Candidate Image 2, Candidate Image 3, Candidate Image 4).","For example, let's say we have the following triplet of images (A, A', B):
A: ""A monkey is making a happy, smiling face against a white background.""
A': ""A young Prince Harry is smiling and happy and wearing a tie and jacket.""
B: ""A capuchin monkey is looking very unhappy and disappointed.""

Now, we need to find an image candidate B' that completes the analogy. Let's consider the following four B' candidates:

Candidate Image 1: ""A sad-looking man wearing a suit and tie.""
Candidate Image 2: ""A happy child playing with a toy.""
Candidate Image 3: ""A disappointed woman in a business attire.""
Candidate Image 4: ""A cheerful dog playing in the park.""

To complete the analogy, we need to find an image that shows a human looking unhappy or disappointed, similar to how the capuchin monkey is unhappy in image B. In this case, the best candidate is:

B': ""A disappointed woman in a business attire."" (Candidate Image 3)

Explanation: The analogy is that a happy monkey (A) is similar to a happy human (A'), and an unhappy monkey (B) is similar to an unhappy human (B').","[""A monkey is making a happy, smiling face against a white background."", ""A young Prince Harry is smiling and happy and wearing a tie and jacket."", ""A capuchin monkey is looking very unhappy and disappointed."", ""A man is sitting in a glamorous-looking green bathtub while smiling and talking on the phone."", ""A kindly gray orangutan is holding his orange cat friend on his lap."", ""Osama Bin Laden is standing in the mountains and smiling at someone in the distance."", ""A boy is pouting with a turned-up lip and making a sad and disappointed face."", NaN, NaN, NaN]","[""a monkey is smiling with its mouth open"", ""prince harry smiles in a suit and tie"", ""a close up of a white and black monkey"", ""a man in a bathtub talking on the phone - stock image"", ""a monkey is holding a kitten in its arms"", ""al qaida leader osama bin laden"", ""a young boy making a funny face""]",4,False,False,True,{}
vasr,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/796_vasr_plunging_164.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/797_vasr_plunging_229.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/798_vasr_wading_177.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/799_vasr_plunging_35.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/800_vasr_wading_237.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/801_vasr_wading_9.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/802_vasr_wading_224.jpg""]",True,"Given a triplet of images (A, A', B), the task is to select an image candidate B’ that completes the analogy (A to A’ is like B to what?) out of the four available B' candidates (Candidate Image 1, Candidate Image 2, Candidate Image 3, Candidate Image 4).","For example, let's say we have the following triplet of images (A, A', B):
A: Image 1 (Man diving into glacial water)
A': Image 3 (Man fly-fishing in a lake)
B: Image 2 (Pelicans in the water close to the shore)

Now, we need to find an image candidate B' that completes the analogy (A to A' is like B to what?) out of the four available B' candidates.

Candidate Image 1: A group of seagulls flying over the ocean
Candidate Image 2: A woman kayaking in a river
Candidate Image 3: A group of ducks swimming in a pond
Candidate Image 4: A child playing in the water at the beach

In this case, the analogy is that A and A' both show a person engaged in a water-related activity, while B shows birds in the water. Therefore, we should look for an image candidate B' that also shows birds in the water.

The best choice here would be Candidate Image 3 (A group of ducks swimming in a pond) as it completes the analogy: A man diving into glacial water is to a man fly-fishing in a lake as pelicans in the water close to the shore are to ducks swimming in a pond.","[""A man wearing only a speedo bathing suit and a swimming cap is diving into ice-cold glacial water. There is blue glacial ice in the background and snow-covered volcanic rock."", ""There are three pelicans in the water close to the shore. Two are swimming and one is diving head-first into the water."", ""A man is standing thigh-deep in a huge blue lake against a blue sky. He is wearing a fishing hat and he is fly-fishing."", ""A heron is standing in the water with reeds all around him. His head is buried in the water as he splashes around and fishes for his lunch."", ""A sandpiper is running in the in the ocean close to the shore. You can see the water lightly crashing on the sand in the foreground."", ""A sepia-toned photo with a man in a t-shirt and shorts holding a drink in his right hand and a paddle in the left. He is facing away from camera."", ""A man standing thigh-deep in the water close to the bank of a river is fishing. He is wearing waders, a fishing cap, and a nylon tackle box."", NaN, NaN, NaN]","[""a man diving into a body of water"", ""two pelicans in the water with their wings spread"", ""a man fishing in a lake with mountains in the background - stock image"", ""a bird is splashing water in the water"", ""a small bird wading in the water on a beach"", ""a man walking on the beach with a surfboard"", ""a man in waders fishing in a river""]",2,False,False,True,{}
vasr,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/803_vasr_frowning_238.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/804_vasr_laughing_114.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/805_vasr_frowning_124.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/806_vasr_laughing_300.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/807_vasr_frowning_180.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/808_vasr_laughing_148.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/809_vasr_frowning_35.jpg""]",True,"Given a triplet of images (A, A', B), the task is to select an image candidate B’ that completes the analogy (A to A’ is like B to what?) out of the four available B' candidates (Candidate Image 1, Candidate Image 2, Candidate Image 3, Candidate Image 4).","For example, let's say we have the following triplet of images (A, A', B):

A: Image 1 - ""A man and a woman, both dressed in business attire, are looking at the books. The man has his hand on his head as if he is overwhelmed with worry. They both look very concerned and distressed.""

A': Image 2 - ""A man and a woman, both wearing business attire are standing together and looking at something offscreen to the left. They are both laughing heartily and are thoroughly amused.""

B: Image 3 - ""An older man wearing a shirt and tie is standing with his and on his chin and a finger across his mouth. He is looking directly into camera and scowling. He looks deeply concerned.""

Now, we need to find an image candidate B' that completes the analogy (A to A' is like B to what?) out of the four available B' candidates:

Candidate Image 1: ""A young woman wearing a casual dress is standing with her hands on her hips and smiling confidently at the camera.""

Candidate Image 2: ""An older man wearing a shirt and tie is standing with his arms crossed and laughing. He looks very amused and happy.""

Candidate Image 3: ""A group of people wearing casual clothes are standing together and looking at a laptop screen. They all have serious expressions on their faces.""

Candidate Image 4: ""A young man wearing a suit is standing with his hands in his pockets and looking off to the side with a thoughtful expression.""

In this case, the correct B' candidate would be Candidate Image 2, as it shows an older man wearing a shirt and tie (similar to Image B) but with a happy and amused expression (similar to the change in expression from Image A to A'). The analogy would be: concerned people in business attire (A) to amused people in business attire (A') is like a concerned older man in a shirt and tie (B) to an amused older man in a shirt and tie (B').","[""A man and a woman, both dressed in business attire, are looking at the books. The man has his hand on his head as if he is overwhelmed with worry. They both look very concerned and distressed."", ""A man and a woman, both wearing business attire are standing together and looking at something offscreen to the left. They are both laughing heartily and are thoroughly amused."", ""An older man wearing a shirt and tie is standing with his and on his chin and a finger across his mouth. He is looking directly into camera and scowling. He looks deeply concerned."", ""Two men are sitting together in a stock brokers' office. There are stock tickers on the walls behind them. They dressed in business-casual and are laughing together about something."", ""President Barack Obama is looking out into the crowd with a grimace on his face. His mouth is turned upside-down in a frown and his eyebrows are furrowed."", ""An older woman wearing a pink top and a colorful scarf is laughing out loud and smiling. Her head is slightly tossed back and her eyes are squinty because she is so amused by something."", ""Wrestler Brock Lesnar has a sourpuss look on his face. He has a cauliflower ear and very short hair."", NaN, NaN, NaN]","[""a business man and woman looking at a folder"", ""a man and woman laughing in a conference room"", ""a man in a blue shirt and tie with his hand on his chin"", ""two men smiling in front of computer screens"", ""president barack obama is looking at the camera"", ""a woman laughing on a blue background"", ""john cena vs john cena vs john cena vs john cena ""]",1,False,False,True,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/810_pickapick_a1877ac6-b428-464b-9eb2-c15a15390534.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/811_pickapick_19ab2192-6c9d-42f0-b6f8-f7491ddddbc8.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: A curious cat exploring a haunted mansion","Image 2 is better in terms of fidelity and aligning with the caption ""A curious cat exploring a haunted mansion."" This is because Image 2 depicts a more realistic and consistent artistic style, with the cat being proportionate to its surroundings and the mansion's interior details being more intricate and fitting for a haunted mansion setting. Image 1, on the other hand, has a cartoonish and photoshopped appearance, which detracts from the overall fidelity and alignment with the caption.","[""A disproportionally large white cat is shown outside of a mansion. The cat appears to be cartoon that has been photoshopped into the otherwise realistic image. The cat's ears are taller than the first floor balcony of the mansion. Trees have also been added into the image on the right side, as they blur the house behind them."", ""This is an artistic rendering of a mansion's entryway with a black and white tuxedo cat sitting on the wooden floor. Ornate wooden doorways and leaded glass are displayed in the mansion. The center French-style doors are open leading to more rooms. The floor is wooden. There are photographs, dressers, and artifacts visible. The artistic style of the painting is steady throughout."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a white cat sits in front of a large mansion"", ""a black and white cat sits in front of an open door""]",Image 2,True,False,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/812_pickapick_e378ac29-ecb4-470e-b1fe-2aa1fd28b0d8.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/813_pickapick_e8e73967-570c-46a0-906f-33fca89f3b84.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: a spanish water dog breed as arthur morgan from red dead redemption","Image 1 is better in terms of fidelity and aligning with the caption ""a Spanish water dog breed as Arthur Morgan from Red Dead Redemption."" This is because Image 1 features a dog wearing a cowboy vest and hat, sitting in a wild west scene, which is more in line with the character Arthur Morgan from the game Red Dead Redemption.","[""An AI-generated dog is wearing a brown cowboy vest and cowboy hat. The dog appears to be sitting in a chair, staring into the sun. There are barns and farmland in the background like a wild west scene. The dog has curly brown hair with a white face."", ""A recently groomed curly brown dog is sitting in a green field. There are trees visible in the background. The dog's hair has been groomed short around its face, long near its nose, and clipped a uniform length all around."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""an image of a dog wearing a cowboy hat"", ""a brown poodle is sitting in a grassy field""]",Image 1,True,False,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/814_pickapick_569e85b3-8db0-468d-bc68-88f12ce6c440.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/815_pickapick_d03083e2-161b-40c4-88e6-f8c5bc21502d.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: Portrait of a 26yr white woman, hyper-detailed, extremely ashamed, soft skin","Image 2 is better in terms of fidelity and aligning with the given caption. This is because the description of Image 2 mentions the woman's expression of regret and tightly pressed lips, which aligns with the ""extremely ashamed"" aspect of the caption. Additionally, the sharp detail and dark grey background in Image 2 match the ""hyper-detailed"" requirement.","[""There is a woman with long golden-brown tresses coming down to the shoulder of her white, open-necked blouse, staring at the camera. Her lips are pursed in a neutral expression with the slight hint of a grin, and her eyes are focused on the viewer of the image."", ""A woman shown only from her bare shoulders upward is in sharp detail on a dark grey background. Her eyes are opened wide, in an expression of regret, and her lips are tightly pressed together in a thin line."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a woman in a white shirt with blue eyes"", ""a woman with freckles on her face looking at the camera""]",Image 1,False,True,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/816_pickapick_c48730d5-d5d6-40f8-9ee5-bff3acf89b2d.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/817_pickapick_f6a1f780-b9cf-48e5-a233-1c46bbeebeb2.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: zentai","Image 1 is better in terms of fidelity and aligning with the caption ""zentai"" because it features two mannequins covered from head to toe in skin-tight fabric, which is a characteristic of zentai suits. Image 2, while featuring a bodysuit, does not cover the woman's face and hands, making it less representative of a zentai suit.","[""In this image, which appears to be AI generated, there are two mannequins placed in front of what may be a mirror. Both of the mannequins are covered from head downwards with a skin tight fabric, with only the upper leg of the second model potentially uncovered (although the grey colour of the flesh makes this debatable). The mannequin on the left is covered in a pink fabric while the mannequin on the right is covered by a black fabric. In the background there is a geometric design."", ""In this image an Asian woman in a red bodysuit, which covers her from the neck downwards, sits on the sofa. Her hands and face are uncovered. However, the bodysuit does cover her feet and the shoes she is wearing. The sofa is black and there is striped wallpaper behind her, a radiator close to her and a set of doors with windows giving a view of the outside."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""two mannequins standing in front of a mirror"", ""a woman in a red bodysuit sitting on a couch""]",Image 1,True,False,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/818_pickapick_8147e6a5-0107-4ae3-8555-be279f53d22b.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/819_pickapick_15ff1b03-8088-47bf-aa73-5bacbf67c77a.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: A close-up photograph of a fat orange cat with lasagna in its mouth. Shot on Leica M6","Image 1 is better in terms of fidelity and aligning with the given caption, as it specifically mentions the cat having a piece of pasta (possibly lasagna) in its mouth and a white bowl containing noodles and lasagna in front of it. Image 2 only describes the cat yawning and does not mention lasagna. However, neither image mentions being shot on a Leica M6.","[""There is a fat orange tabby cat here with its mouth open, and what appears to be a piece of pasta in its mouth. In front of it is a white bowl containing noodles and what could be lasagna."", ""There is an orange tabby cat that is very detailed, with the background behind it blurred, yawning widely and showing a very red tongue."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a cat eating a bowl of pasta"", ""a cat yawns with its mouth open""]",Image 1,True,False,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/820_pickapick_fc3e9f09-b44c-40ac-ba38-3a5b88dc47df.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/821_pickapick_328802b0-46ca-43a2-82ab-ef693a3a658f.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: toilet design toilet in style of dodge charger toilet, black, photo","Image 1 is better in terms of fidelity and aligning with the given caption. This is because it features a black toilet, which is mentioned in the caption, and the image is described as possibly being generated by AI, which could be interpreted as a unique design aspect similar to the style of a Dodge Charger. Image 2, on the other hand, features a Dodge Charger car but does not have any connection to a toilet design.","[""In this image we can see the floor, walls of a bathroom, a toilet and the flushing mechanism for the toilet.\n\nThe main body of the toilet, including the toilet seat and lid, are a shiny black design. The part of the toilet which connects it to the wall and the cistern itself are white. The lid of the cistern is black. The flushing mechanism attached to the wall is grey.\n\nThe walls of the bathroom are grey tiles and the flooring is made up of slightly lighter coloured tiles.\n\nAspects of this image look slightly unreal, such as the transition between black and white in the toilet colouring and it is therefore possible that this image was generated by AI."", ""There is a 2023 Dodge Charger car, in metallic black, parked outside of a building. The car is shown in profile, with the headlights facing towards the left. It is directly in front of a building which consists of grey stonework, windows with rectangular designs on them and a wooden wall to the right. This image is a photograph."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a black toilet in a bathroom"", ""the 2013 dodge charger is parked in front of a building""]",Image 1,True,False,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/822_pickapick_fb6f6f68-6b34-47b0-8102-fa8c448b1cbe.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/823_pickapick_a1453d2b-cdc9-4de7-95bf-df36c636935d.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: an attractive young woman rolling her eyes","Neither Image 1 nor Image 2 perfectly aligns with the caption ""an attractive young woman rolling her eyes."" However, Image 1 is slightly better in terms of fidelity, as the woman has wide eyes and looks somewhat bemused, which could be closer to rolling her eyes than the slightly irritated look in Image 2.","[""A beautiful woman with red highlights at the ends of her shoulder-length brown hair is looking to her left, with slightly scrunched eyebrows and wide eyes. She looks somewhat bemused."", ""There is a high quality portrait of a woman with long black hair, resting her chin in her left hand. She is scrunching her eyes together a little as she stares off to the left, with a slightly irritated look on her face."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a beautiful woman with red hair and blue eyes"", ""a beautiful woman with makeup on her face""]",Image 2,False,True,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/824_pickapick_72810083-19f5-4aba-b51e-225b42c90018.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/825_pickapick_de2a51f5-ef00-4b2a-ab7f-59c165e52bd4.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: scarlett johansson","Image 1 is better in terms of fidelity and aligning with the caption ""Scarlett Johansson."" The description of Image 1 mentions that it is sharp and high quality, while Image 2 is described as somewhat blurry in the background. Additionally, Image 1 presents Scarlett Johansson in a more flattering and recognizable manner, while Image 2 has a creepy look due to the weird angles and swollen appearance.","[""An image of Scarlet Johansson at the Oscars ceremony, in a black dress that shows a low neckline. She has her left hand on her hip, and is staring out to her right. Her hair is done up neatly, and her make-up is on spot. She is standing in front of a grey slat background. The image is sharp and high quality."", ""This is a closeup image of Scarlet Johansson at the London Premiere. She's smiling and looking to her left, but her face looks weird, with her left cheek almost swollen and her arm touching her shoulder at a weird angle, giving the image a bit of a creepy look. The image is somewhat blurry in the background."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""scarlett johansson at the oscars"", ""scarlett johansson at the london premiere""]",Equally good,False,True,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/826_pickapick_5e3bbddf-903a-442e-b6be-bee3fbdde75f.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/827_pickapick_470a3c64-3362-410e-8e7d-938d6ad20cd4.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: RAW photo, aristocratic russian noblewoman, dressed in medieval dress, model face, come hither gesture, medieval mansion, medieval nobility, slim body, high detailed skin, 8k uhd, dslr, soft lighting, high quality, film grain, Fujifilm XT3","Image 1 is better in terms of fidelity and aligning with the given caption. The description of Image 1 mentions a woman in a Renaissance dress, which is closer to a medieval dress, and she is standing in an ornate hallway, which could be interpreted as a medieval mansion. The image is also described as sharp and detailed, which aligns with the high detailed skin and high quality aspects of the caption. Image 2, on the other hand, has a blurred background and the woman is wearing a hat, which is not mentioned in the caption. Additionally, the lighting in Image 2 makes it difficult to see her eyes, which does not align with the soft lighting and high quality aspects of the caption.","[""There is a woman in a Renaissance dress standing in a very ornate hallway, with arches and hanging lamps behind her. She has on a rich looking blue fabric dress with golden trim and purple highlights. Around her neck are multiple pieces of expensive jewelry. The image is sharp and detailed."", ""There is a woman dressed in an old fashioned dress peering at the camera. The background behind her is blurred, but appears to be outside, with a building having multiple pillars behind her. She is wearing a blue-colored dress with white trim, and has her hands touching. There are yellow tassles on her bosom, and a single necklace that appears to be in the shape of a key on her neck. She is wearing a wide brimmed hat that is yellow on top and white under the brim. The lighting of the image makes it difficult to see her eyes, though the image is otherwise detailed and sharp."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a woman in renaissance dress standing in an ornate hall"", ""a woman in renaissance dress poses for a photo""]",Image 1,True,False,False,{}
pickapick,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/828_pickapick_8126bd89-83d6-442f-882a-56dedef5468f.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/829_pickapick_03930666-d5c7-4199-a1d8-3069b6a920c3.png""]",True,"Given two images (Image 1 and Image 2), which of them is better, or if they are equally good, in terms of the fidelity and aligning with the following caption: Movie Still of The Joker wielding a red Lightsaber, Darth Joker a sinister evil clown prince of crime, HD Photograph","Image 1 is better in terms of fidelity and aligning with the given caption. This is because it includes both the Joker wielding lightsabers and the presence of Darth Vader, which adds to the ""Darth Joker"" concept mentioned in the caption. Image 2 only shows the Joker with a single red lightsaber and does not include any reference to Darth Vader.","[""The joker, wearing a long purple overcoat and standing menacingly, wields a lightsaber in each of his hands, one angled up and the other towards the ground, while behind him, Darth Vader looks towards the Joker's back, his red lightsaber out in his right hand, and a black prod with a glowing blue end in his left hand."", ""The Joker is sitting on a ledge, grinning wickedly, and wearing a green vest under a perfectly tailored purple suit. Above is right hand is floating the handle of a glowing red lightsaber, which is angled off to the right of the image."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""the joker and darth vader are holding light sabers"", ""the joker is holding a light saber""]",Image 1,True,False,False,{}
winoground,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/980_winoground_ex_0_image_1.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/981_winoground_ex_0_image.png""]",True,"In this task, you will be provided with two images (Image 1 and Image 2) and two captions (Caption 1 and Caption 2). You need to study the images and the captions carefully, and match the images with their correct captions among the two provided captions. Caption 1: an old person kisses a young person. Caption 2: a young person kisses an old person","Image 1 matches with Caption 2: a young person kisses an old person, as the description mentions a young boy giving a kiss to an older woman. Image 2 matches with Caption 1: an old person kisses a young person, as the description mentions an elderly man leaning over to give a kiss to a young girl.","[""A young boy gives an older woman a kiss on their forehead.  The young boy has brown hair and is wearing a white shirt with dark blue stripes.  The woman has grey hair and she is only visible from the neck up.  The woman is slightly lower than the boy in frame.  There seems to be natural light shining quite bright through a window in the blurred background."", ""An elderly man leans over to give a kiss to a young girl.  The young girl has dark brown hair and is wearing an off white non-sleeved top.  The man is wearing a tan button up long-sleeved shirt and an off-white cowboy hat.  The mans hands almost completely cover the side of the girls head as he holds it.  The man is wearing glasses with a metal frame. The image is a half body shot of the two people, not a full portrait."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","["""",""""]",Image 1 matches with Caption 1 and Image 2 matches with Caption 2,False,False,True,{}
winoground,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/982_winoground_ex_1_image_1.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/983_winoground_ex_1_image.png""]",True,"In this task, you will be provided with two images (Image 1 and Image 2) and two captions (Caption 1 and Caption 2). You need to study the images and the captions carefully, and match the images with their correct captions among the two provided captions. Caption 1: the taller person hugs the shorter person, Caption 2: the shorter person hugs the taller person","Image 1 matches with Caption 2: the shorter person hugs the taller person, because the woman is stretching to reach the man's shoulders and they look at each other affectionately.
Image 2 matches with Caption 1: the taller person hugs the shorter person, because the man is hugging the woman from behind and resting his head on her shoulder while they both smile towards the camera.","[""A woman stands on her tiptoes to hug a taller man in a kitchen. She drapers her arm across his chest. While the woman stretches to reach his shoulders, the man slouches against the countertop. They look at each other affectionately."", ""A man hugs a woman from behind and wraps his arm around her. He is taller than her and must bend over to rest his head on her shoulder. They smile forward towards a camera."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","["""",""""]",Image 1 matches with Caption 1 and Image 2 matches with Caption 2,False,False,True,{}
winoground,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/984_winoground_ex_2_image_1.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/985_winoground_ex_2_image.png""]",True,"In this task, you will be provided with two images (Image 1 and Image 2) and two captions (Caption 1 and Caption 2). You need to study the images and the captions carefully, and match the images with their correct captions among the two provided captions. Caption 1: the masked wrestler hits the unmasked wrestler. Caption 2: the unmasked wrestler hits the masked wrestler","Image 1 matches with Caption 2: the unmasked wrestler hits the masked wrestler, as the unmasked wrestler is slamming the masked wrestler into the mat.

Image 2 matches with Caption 1: the masked wrestler hits the unmasked wrestler, as the masked wrestler is holding the unmasked wrestler's head and preparing to deliver a punch.","[""An unmasked wrestler is standing, hunched over, holding another wrestler, who is wearing a white and yellow mask, with his right arm, slamming him into the mat. The masked wrestler's feet are in the air, and he's trying to grasp the unmasked wrestler's arm."", ""A wrestler wearing a white and yellow mask is standing over another wrestler and holding his unmasked head with his left arm around his throat, while he raises his right arm to deliver a bunch. The wrestler who doesn't have a mask has his head tilted up, and isn't able to defend against the blow."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","["""",""""]",Image 1 matches with Caption 1 and Image 2 matches with Caption 2,False,False,True,{}
